id	subject	predicate	object	relation	knowledge_source
urn:uuid:c34bbb6c-ac57-4986-b5f1-56eda94e9fb7	HP:0005237	biolink:related_to	OBA:0002614	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:60c5fb27-1ba3-4b83-b255-dd3ed3ccea23	HP:0005255	biolink:related_to	OBA:0002619	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:490b5434-42c4-422b-bfc1-7fe744c7e0d8	HP:0005265	biolink:related_to	OBA:VT0004002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b8ef0457-ad2d-49c1-878b-99fdda2546ed	HP:0005273	biolink:related_to	OBA:0002621	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ae76fef7-e6db-4da9-b64f-0afc45485297	HP:0005275	biolink:related_to	OBA:VT0000057	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:aba86c61-4f78-406e-b785-df76675a91c1	HP:0005280	biolink:related_to	OBA:0002623	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f156bc08-2a81-4037-93db-322370219743	HP:0005285	biolink:related_to	OBA:0002624	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:97715f56-2768-4d4a-b420-5d5c4bee65e2	HP:0005303	biolink:related_to	OBA:0002627	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:69db8821-ca8a-4f9e-a092-a1d68d347897	HP:0005311	biolink:related_to	OBA:0002629	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e00af8d-11b1-4e8c-acd8-7b1f3dbea6cf	HP:0005339	biolink:related_to	OBA:VT0010139	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:624e2ba1-a462-473f-8514-27f0bfbc513d	HP:0005357	biolink:related_to	OBA:0002632	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:667f7bd5-aa50-4419-85c3-b49205ec524f	HP:0005372	biolink:related_to	OBA:VT0002459	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ab9cd1ee-c456-4c9c-b567-6d3bd2571e1a	HP:0005384	biolink:related_to	OBA:0002634	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c394d339-33e7-46c6-8023-a0391c389663	HP:0005400	biolink:related_to	OBA:0002635	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4cd63413-a1f1-4fc4-af8f-06888a563c24	HP:0005442	biolink:related_to	OBA:0002639	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6c44c0fd-83a9-4c42-a04b-1b7ffd4a848d	HP:0005445	biolink:related_to	OBA:0002640	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1c6c6e6f-3e1f-4798-844f-6350374a76b6	HP:0005456	biolink:related_to	OBA:0002641	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bdb3b930-2ad7-47d1-9af0-dc00a402df28	HP:0005462	biolink:related_to	OBA:0002642	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b2f82ade-36e2-49d9-b38a-8287d50fac55	HP:0005469	biolink:related_to	OBA:0002644	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:877bcdf0-5fd2-4412-9ae2-fa9a4d4c6357	HP:0005476	biolink:related_to	OBA:0002645	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:513ca49e-e2b8-4d8f-b6b8-20825d58172f	HP:0005483	biolink:related_to	OBA:VT0002259	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe3bc07c-5f0a-44b0-9e80-2362f364ee06	HP:0005486	biolink:related_to	OBA:0002048	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d784a175-7f0c-45aa-a54d-e29a488f1209	HP:0005548	biolink:related_to	OBA:0002648	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b2e7bdbb-8993-4939-8719-bf88b0338bd8	HP:0005557	biolink:related_to	OBA:VT0004469	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:77e85ae0-b66b-4352-a854-c896d91a0a64	HP:0005561	biolink:related_to	OBA:VT0000716	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fc02838b-73eb-481e-b39c-df5344a6623f	HP:0005561	biolink:related_to	OBA:VT0002398	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:28197103-bfc4-4f2f-b3b1-e46d00640f1c	HP:0005620	biolink:related_to	OBA:0002650	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a4fe9ca2-70d1-4899-b459-e5b3737428b9	HP:0005632	biolink:related_to	OBA:0002652	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f24ff4fd-bc92-4728-a7d5-6ffe9af54ddb	HP:0005643	biolink:related_to	OBA:0002653	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:32023fb3-f8fd-40f9-9b23-2cbe0ff46d1f	HP:0005645	biolink:related_to	OBA:0002654	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:508ffb70-cc57-4937-a885-e736b3b070fa	HP:0005776	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:efbd55da-63a6-486a-98d3-a426223b0361	HP:0005787	biolink:related_to	OBA:0002658	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:590efff7-991f-46b8-9581-c3b9391561f3	HP:0005792	biolink:related_to	OBA:VT0004350	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:35826105-d9be-4d15-8dd8-8b9a50701777	HP:0005807	biolink:related_to	OBA:0002660	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:025a0655-e015-4137-b8db-a31b0b26e2fc	HP:0005815	biolink:related_to	OBA:0002159	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4753610f-0102-4788-a78b-e45c5811c67c	HP:0005819	biolink:related_to	OBA:0002661	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:77db1e9b-99e6-4e52-a58d-ce777295ba4b	HP:0005844	biolink:related_to	OBA:0002664	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0e65e48e-400d-423a-9687-da5e14e70c78	HP:0005857	biolink:related_to	OBA:0002666	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fcda3e4a-a522-4f6b-aba1-ff563150dddf	HP:0005890	biolink:related_to	OBA:0002667	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:73e51d5d-b24c-43cc-85b3-893f7fa45baa	HP:0005916	biolink:related_to	OBA:0003763	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d45b5164-e85a-49e4-877d-78f506f4475f	HP:0005917	biolink:related_to	OBA:0002669	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e6707b35-473a-42bb-a87b-c22745c78e82	HP:0005918	biolink:related_to	OBA:VT0010104	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b3128ff4-7ff6-46a6-a550-90de293dea74	HP:0005920	biolink:related_to	OBA:1000183	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d86f2255-d3f0-4378-ab5f-f774078b4124	HP:0005959	biolink:related_to	OBA:0002672	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8bacb172-7f59-4746-9d95-14159fb9b66a	HP:0006009	biolink:related_to	OBA:0002674	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fd649d24-8135-48b5-a113-9778594f699d	HP:0006026	biolink:related_to	OBA:0002675	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:638b04f5-eb64-46c7-bfc9-13bfb1185a78	HP:0006040	biolink:related_to	OBA:0002676	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2e708448-5bb0-4cba-9a95-4a167abb3244	HP:0006048	biolink:related_to	OBA:0002678	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0c22b34e-2094-454e-86c6-76b287c8fb37	HP:0006108	biolink:related_to	OBA:0002680	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cd1b99bf-54c7-4c5d-afb9-7016ad634975	HP:0006114	biolink:related_to	OBA:0002164	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:49282829-ea43-4115-95b1-02fffcfc194b	HP:0006127	biolink:related_to	OBA:0002681	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1a83c4d5-e823-43d3-916e-811a88017bd9	HP:0006134	biolink:related_to	OBA:0002682	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3e0fdd86-14c3-4f14-9d89-fa3c6396859d	HP:0006155	biolink:related_to	OBA:0002683	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a211b7bd-d8af-4182-9be5-ba20cf5846a1	HP:0006163	biolink:related_to	OBA:0002686	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e2e7a821-639f-4d76-884b-a6c24112c505	HP:0006166	biolink:related_to	OBA:0002687	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:08ccb3b0-4165-4378-b512-2daf355b066f	HP:0006185	biolink:related_to	OBA:0002691	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b9e78a76-2fa8-4fd4-977f-38c023db5202	HP:0006191	biolink:related_to	OBA:0002690	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b55a8397-82eb-4d40-b1d6-68b1528114bf	HP:0006192	biolink:related_to	OBA:0002692	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:15750874-a820-45de-9459-80c28f205003	HP:0006201	biolink:related_to	OBA:0002693	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2c573259-b36b-48b0-b0f5-f9306efb9a6c	HP:0006247	biolink:related_to	OBA:0002696	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:db463069-de2b-40b7-a5df-43be287cbc4f	HP:0006285	biolink:related_to	OBA:0002699	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3d73b113-f12c-4c71-ba49-be05b14d1d1e	HP:0006308	biolink:related_to	OBA:0002031	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:014f232f-ef79-42d6-aebd-b67362e07b5c	HP:0006335	biolink:related_to	OBA:0002704	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b6ca57a1-4b28-4f03-b927-618039facf4c	HP:0006336	biolink:related_to	OBA:0002705	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6b3e07d5-d605-405e-a9d3-1fad8aefb32c	HP:0006338	biolink:related_to	OBA:0002706	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5500e0d9-3941-4769-bb5c-dd74ec60d436	HP:0006344	biolink:related_to	OBA:0002708	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9a6e1e1c-6a38-4721-b2db-c2223a7388bf	HP:0006347	biolink:related_to	OBA:0002710	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dd4c51f1-2c09-4e00-b26f-2b5a06e350f9	HP:0006369	biolink:related_to	OBA:0002713	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e86fc4c0-542b-434e-a56e-feef96f4a49c	HP:0006370	biolink:related_to	OBA:0002714	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e6b7dfc7-f3fc-4ed8-bbbf-af065be563cf	HP:0006385	biolink:related_to	OBA:0002715	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:73b8cee9-189a-480a-84b9-e7a13e134a6c	HP:0006387	biolink:related_to	OBA:0002717	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a139aac3-7ee5-4a64-8aa7-fb1f2fbbb1e0	HP:0006392	biolink:related_to	OBA:0002718	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2ffb34fc-a906-4958-b515-6af8f6a9b55b	HP:0006398	biolink:related_to	OBA:0002719	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e623ddf4-5ce0-44b9-b08c-0feed343a6f5	HP:0006402	biolink:related_to	OBA:0002720	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:be2ce50d-3c7e-4a47-8db0-e2f8dc29a886	HP:0006413	biolink:related_to	OBA:0002722	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6b73afa9-1d22-4a1c-9c5b-ef8e4fee6424	HP:0006417	biolink:related_to	OBA:0002723	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:eb7cb68c-bc27-4ee6-9138-2b0ddf01511f	HP:0006424	biolink:related_to	OBA:VT0004355	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f1474843-2c7a-4351-bd24-f8d1dae66dc4	HP:0006426	biolink:related_to	OBA:0002724	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c67cb938-18fc-498f-bac8-2179ffbfcaa7	HP:0006429	biolink:related_to	OBA:0002725	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4aa5cdd7-fd6c-4807-8264-849f8f699084	HP:0006433	biolink:related_to	OBA:0002482	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:432c7fd7-097c-4edc-a339-51929b916b98	HP:0006438	biolink:related_to	OBA:0002726	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cb046f7d-e4c4-40a1-92ff-ec41d378ef74	HP:0006443	biolink:related_to	OBA:0002727	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2355c2d3-056f-440f-bc5f-54f0dba37392	HP:0006446	biolink:related_to	OBA:0002728	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:da9fc4ef-003f-4f9d-9e22-f0c9e70c4583	HP:0006470	biolink:related_to	OBA:0002587	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:84752a61-146f-4a3a-a2b9-b339b990a4f6	HP:0006479	biolink:related_to	OBA:0005790	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d36dcc0a-c509-40b5-b758-c1a50adba5de	HP:0006482	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:052b7e5b-d406-4990-a61b-a7636e2010e3	HP:0006483	biolink:related_to	OBA:0002130	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d53f8065-2664-4f03-8376-28d8236546b9	HP:0006486	biolink:related_to	OBA:1000486	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:39dbd919-4ace-4715-ad2a-a5ccab2d4df0	HP:0006487	biolink:related_to	OBA:0002732	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:232ffd2a-492a-4021-9dda-8779b266d374	HP:0006514	biolink:related_to	OBA:0005273	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a170a773-eaff-469a-8f54-0438a54e6bb5	HP:0006529	biolink:related_to	OBA:1000320	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3715996f-c1b8-4e7d-9838-69f35cff3f69	HP:0006559	biolink:related_to	OBA:0002735	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c683e446-09c1-49e0-a875-fc8ecce15e93	HP:0006571	biolink:related_to	OBA:0002737	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e91cbc41-5e22-4df4-b556-081f67988017	HP:0006591	biolink:related_to	OBA:0002738	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:82845c2f-2cdb-407a-85d6-6edbf0b4b450	HP:0006597	biolink:related_to	OBA:0002739	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:96a46dbc-f101-4beb-be11-b8af68ca696b	HP:0006644	biolink:related_to	OBA:0002743	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e59b0d1-bf2d-43dc-83fd-9ae428611973	HP:0006646	biolink:related_to	OBA:0002744	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:28bee708-6538-4c38-b4e7-ebd5fe9fc312	HP:0006681	biolink:related_to	OBA:0002748	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:110fd39e-2eeb-43df-83d1-50b5aa1be754	HP:0006692	biolink:related_to	OBA:0002749	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:502ec404-d24c-4a9f-acb6-670bdf702544	HP:0006704	biolink:related_to	OBA:VT0004111	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:68eca51b-a621-48ed-8a8e-ff70e30be80f	HP:0006705	biolink:related_to	OBA:VT0000025	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe8275d7-daa7-47b3-be44-96a0bab53272	HP:0006799	biolink:related_to	OBA:0002751	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0537355b-056d-461b-b897-a656343b432c	HP:0006802	biolink:related_to	OBA:0002752	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:23114ac8-5ee8-4699-8c6c-a406d1c8f0bb	HP:0006824	biolink:related_to	OBA:0002753	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bb560191-fe05-4571-9e65-080ffbba929e	HP:0006891	biolink:related_to	OBA:0002295	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:27a13bb2-1894-4c4a-bceb-b50c88c300f1	HP:0006930	biolink:related_to	OBA:2045218	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:468085e9-e7a5-42ed-8248-bcf3e2246b5a	HP:0006960	biolink:related_to	OBA:0002756	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6719e026-d450-4f41-b505-1faedccba589	HP:0006989	biolink:related_to	OBA:0002757	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c70b6d17-9fd9-414e-8154-159234e10e7a	HP:0007009	biolink:related_to	OBA:0002758	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4e3942d2-b021-436b-96ec-5a0526dbf67c	HP:0007033	biolink:related_to	OBA:0002317	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ae68363c-82a6-4ac6-9f66-ba568e031fa7	HP:0007048	biolink:related_to	OBA:0002761	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4f055334-b318-46ba-a864-f1b2ba106f21	HP:0007132	biolink:related_to	OBA:0002762	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3953d26b-865a-4492-8178-6d3d3aa9bfb6	HP:0007181	biolink:related_to	OBA:0002763	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3b08ca42-b0a9-4d28-bf29-59ad21a4c91f	HP:0007182	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe23ac08-1dc6-4720-93a0-126d2ff5d47d	HP:0007209	biolink:related_to	OBA:0002764	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ae89360a-ec3e-41d5-9e1f-9c79992920bc	HP:0007210	biolink:related_to	OBA:0002765	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0997671e-f63e-4ef8-8e48-635bfcab9dee	HP:0007256	biolink:related_to	OBA:0002327	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c3271dd0-5b1c-4b6d-888e-98a43f0c0c8d	HP:0007299	biolink:related_to	OBA:0002767	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9ea3e722-ab04-42ae-be32-0c1ebeffe018	HP:0007340	biolink:related_to	OBA:0002770	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:07933d4a-3c14-4ce4-a5ae-281ea2799f82	HP:0007352	biolink:related_to	OBA:0002772	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ceace7ec-eb13-44bf-8fa1-a3ef85aeb297	HP:0007361	biolink:related_to	OBA:VT0000848	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:52c05fa9-59d3-4a7a-8e5c-54c16bc0243e	HP:0007373	biolink:related_to	OBA:0002773	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dc7fa3ff-f34a-4fc7-8e9a-5dd0b9f7acc9	HP:0007376	biolink:related_to	OBA:VT0000820	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:26212f8c-5966-4ab1-b328-062c2fc19d5e	HP:0007403	biolink:related_to	OBA:0002775	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1b9459c9-1d70-4492-8112-9a71662df077	HP:0007543	biolink:related_to	OBA:VT0001242	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:49858cff-e806-4416-834b-64c1fcad4361	HP:0007618	biolink:related_to	OBA:0002780	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a5a60b17-a544-4b49-881f-45f0bc5d4b22	HP:0007646	biolink:related_to	OBA:0002781	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:09db78b9-e150-4c90-a6a8-3ebab140d452	HP:0007661	biolink:related_to	OBA:0003613	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85533c0b-9b23-40d2-8880-781a36855d64	HP:0007670	biolink:related_to	OBA:1000309	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:78a8aa85-17cd-4b3e-9c45-06ce1687c6c7	HP:0007686	biolink:related_to	OBA:0002785	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bc9ff788-d640-404b-91f7-9125c4143a7f	HP:0007703	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:89bdde15-a1d7-4166-8a56-d55f2be8fd67	HP:0007705	biolink:related_to	OBA:0002787	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c794524e-b3ce-45be-a54c-54ae1ca21520	HP:0007715	biolink:related_to	OBA:0002788	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b7697423-138b-402c-8a33-fd6e1e7ec458	HP:0007720	biolink:related_to	OBA:VT0006151	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a37c3911-5d42-45ab-81a2-9669cea2ec54	HP:0007734	biolink:related_to	OBA:0002789	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:01f769a3-cf7f-48d4-90df-94fd66bfca76	HP:0007759	biolink:related_to	OBA:0002791	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a58832ee-6a9f-48ca-ba22-cbbdfaf98751	HP:0007766	biolink:related_to	OBA:1000929	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a025e096-e76c-4cd9-bb1a-f4d03cdf2690	HP:0007772	biolink:related_to	OBA:1000493	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:08f2c318-de94-44ea-8b7e-b0b38c096569	HP:0007776	biolink:related_to	OBA:0002794	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f482d441-f2a2-4c91-831f-e8d5260e1695	HP:0007787	biolink:related_to	OBA:0002795	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b7d461f2-c84f-4b43-87f4-17d8f467f960	HP:0007832	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b2c1dcce-1c9c-4084-a897-f18b9568c1c0	HP:0007840	biolink:related_to	OBA:0002797	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e0784e27-4636-449b-93ab-ee2d1b14bdc3	HP:0007850	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9084bc31-0988-4182-940f-91c54d09fb1d	HP:0007862	biolink:related_to	OBA:0002798	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bf7334b3-6ff2-41f2-972b-fbbe676d2acc	HP:0007886	biolink:related_to	OBA:0002799	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:508f7754-f445-4a27-a927-cb9993c87f5f	HP:0007894	biolink:related_to	OBA:0003613	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:323d0336-b973-4775-b70c-f5ea63d45f4c	HP:0007905	biolink:related_to	OBA:1000460	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f6f6ddad-456d-4725-bbb2-35034f8ea8e2	HP:0007957	biolink:related_to	OBA:0003634	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9cd8a927-a74f-4bdf-bbbb-8aa251a07a75	HP:0007968	biolink:related_to	OBA:0003026	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a2ce089f-1c5f-42ad-9afb-26dabccb4ed5	HP:0007980	biolink:related_to	OBA:0002803	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8b9c9e2e-4147-4eea-9482-a4f8219b7748	HP:0008002	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85b56310-4c10-4abb-93ec-66a94e184602	HP:0008034	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:33d85f72-e6f8-4f21-9654-b8a1dc56666c	HP:0008046	biolink:related_to	OBA:1000509	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d4397ef7-517d-47e9-81fb-ac844a1d1c8b	HP:0008047	biolink:related_to	OBA:1000156	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4ceaf0ba-e1b9-4451-8a92-70ae0888717a	HP:0008089	biolink:related_to	OBA:1000254	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3741c1de-ef08-4080-9795-003c30cec6a1	HP:0008093	biolink:related_to	OBA:0002807	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:137f742a-0813-428d-ac6c-ad4d8cb967d4	HP:0008117	biolink:related_to	OBA:0002809	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9f541e36-7114-4971-a2dc-ef6d3bcc0da2	HP:0008188	biolink:related_to	OBA:0002815	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3fd20ec4-a6c7-40ed-a5bb-98a96c0947fd	HP:0008191	biolink:related_to	OBA:0002816	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:228132cb-ec36-4b06-a4dd-30b335f24213	HP:0008197	biolink:related_to	OBA:0002817	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3e8bc319-2869-4b30-bf18-5c0982ffc6e2	HP:0008216	biolink:related_to	OBA:0002818	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0abe5384-c0da-4db9-872f-86d2f9fc2df8	HP:0008221	biolink:related_to	OBA:1000111	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1747d950-fdbe-4a96-82e4-1122fb65a564	HP:0008233	biolink:related_to	OBA:2050092	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:83987e37-7916-4914-8386-3556c9ee699b	HP:0008277	biolink:related_to	OBA:2050072	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fde5fb40-cb3b-467a-af24-9e72f1b20900	HP:0008278	biolink:related_to	OBA:0002820	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:20b9a206-b7f1-450b-bbc9-36cd71a28a4b	HP:0008303	biolink:related_to	OBA:VT0000846	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2f2a29fa-baed-4d94-82ce-f4f1e0ad7e7c	HP:0008311	biolink:related_to	OBA:0002768	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:40a66fb1-df02-4812-ad95-de4d0723b9a4	HP:0008322	biolink:related_to	OBA:0002821	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:05152328-3aab-49cb-a854-4fb182f782cf	HP:0008365	biolink:related_to	OBA:VT0005109	UPHENO:phenotypeToTrait	upheno-oba.json
